vote_number,senator_number,vote
15,46,Yea
15,47,Yea
15,48,Yea
15,49,Yea
14,0,Yea
14,1,Yea
14,2,Yea
14,3,Nay
14,4,Yea
14,5,Yea
14,6,Yea
14,7,Yea
14,8,Yea
14,9,Yea
14,10,Yea
14,11,Yea
14,12,Yea
14,13,Yea
14,14,Yea
14,15,Yea
14,16,Yea
14,17,Yea
14,18,Nay
14,19,Yea
14,50,Yea
14,51,Yea
14,52,Not Voting
14,53,Yea
14,54,Yea
14,55,Yea
14,56,Yea
14,57,Yea
14,58,Yea
14,29,Yea
14,30,Yea
14,31,Yea
14,32,Yea
14,33,Yea
14,34,Yea
14,35,Yea
14,36,Yea
14,37,Yea
14,38,Nay
14,39,Nay
14,40,Yea
14,41,Yea
14,42,Yea
14,43,Yea
14,44,Nay
14,45,Yea
14,46,Yea
14,47,Yea
14,48,Yea
14,49,Yea
13,0,Not Voting
13,1,Yea
13,2,Yea
13,3,Nay
13,4,Yea
13,5,Yea
13,6,Yea
13,7,Yea
13,8,Yea
13,9,Yea
13,10,Yea
13,11,Not Voting
13,12,Yea
13,13,Yea
13,14,Yea
13,15,Yea
13,16,Not Voting
13,17,Not Voting
13,18,Nay
13,19,Yea
13,50,Yea
13,51,Yea
13,52,Not Voting
13,53,Yea
13,54,Yea
13,55,Yea
13,56,Yea
13,57,Yea
13,58,Yea
13,29,Yea
13,30,Yea
13,31,Yea
13,32,Yea
13,33,Yea
13,34,Yea
13,35,Yea
13,36,Yea
13,37,Yea
13,38,Nay
13,39,Nay
13,40,Yea
13,41,Yea
13,42,Not Voting
13,43,Yea
13,44,Nay
13,45,Yea
13,46,Yea
13,47,Not Voting
13,48,Yea
13,49,Yea
12,0,Not Voting
12,1,Nay
12,2,Yea
12,3,Nay
12,4,Yea
12,5,Yea
12,6,Yea
12,7,Yea
12,8,Yea
12,9,Yea
12,10,Yea
12,11,Nay
12,12,Nay
12,13,Yea
12,14,Yea
12,15,Yea
12,16,Not Voting
12,17,Yea
12,18,Nay
12,19,Yea
12,50,Nay
12,51,Nay
12,52,Yea
12,53,Yea
12,54,Yea
12,55,Yea
12,56,Yea
12,57,Nay
12,58,Yea
12,29,Yea
12,30,Yea
12,31,Yea
12,32,Yea
12,33,Yea
12,34,Yea
12,35,Yea
12,36,Yea
12,37,Yea
12,38,Nay
12,39,Not Voting
12,40,Yea
12,41,Yea
12,42,Yea
12,43,Yea
12,44,Nay
12,45,Yea
12,46,Yea
12,47,Yea
12,48,Yea
12,49,Yea
11,0,Not Voting
11,1,Nay
11,2,Nay
11,3,Nay
11,4,Nay
11,5,Nay
11,6,Nay
11,7,Nay
11,8,Nay
11,9,Nay
11,10,Nay
11,11,Nay
11,12,Yea
11,13,Nay
11,14,Nay
11,15,Nay
11,16,Not Voting
11,17,Nay
11,18,Yea
11,19,Nay
11,50,Nay
11,51,Yea
11,52,Nay
11,53,Nay
11,54,Nay
11,55,Nay
11,56,Nay
11,57,Yea
11,58,Nay
11,29,Nay
11,30,Nay
11,31,Nay
11,32,Nay
11,33,Nay
11,34,Nay
11,35,Nay
11,36,Nay
11,37,Nay
11,38,Nay
11,39,Not Voting
11,40,Nay
11,41,Nay
11,42,Nay
11,43,Nay
11,44,Yea
11,45,Nay
11,46,Nay
11,47,Nay
11,48,Nay
11,49,Nay
10,0,Not Voting
10,1,Yea
10,2,Nay
10,3,Yea
10,4,Nay
10,5,Nay
10,6,Yea
10,7,Nay
10,8,Yea
10,9,Nay
10,10,Nay
10,11,Yea
10,12,Yea
10,13,Nay
10,14,Yea
10,15,Yea
10,16,Not Voting
10,17,Yea
10,18,Not Voting
10,19,Nay
10,50,Yea
10,51,Yea
10,52,Nay
10,53,Nay
10,54,Yea
10,55,Nay
10,56,Yea
10,57,Yea
10,58,Nay
10,29,Yea
10,30,Yea
10,31,Nay
10,32,Nay
10,33,Nay
10,34,Yea
10,35,Yea
10,36,Yea
10,37,Nay
10,38,Yea
10,39,Not Voting
10,40,Nay
10,41,Nay
10,42,Yea
10,43,Yea
10,44,Yea
10,45,Nay
10,46,Nay
10,47,Nay
10,48,Yea
10,49,Yea
9,0,Not Voting
9,1,Not Voting
9,2,Yea
9,3,Nay
9,4,Yea
9,5,Yea
9,6,Yea
9,7,Yea
9,8,Yea
9,9,Not Voting
9,10,Yea
9,11,Yea
9,12,Nay
9,13,Yea
9,14,Yea
9,15,Yea
9,16,Yea
9,17,Not Voting
9,18,Not Voting
9,19,Yea
9,50,Yea
9,51,Nay
9,52,Yea
9,53,Yea
9,54,Yea
9,55,Yea
9,56,Yea
9,57,Nay
9,58,Yea
9,29,Yea
9,30,Yea
9,31,Yea
9,32,Yea
9,33,Yea
9,34,Yea
9,35,Not Voting
9,36,Not Voting
9,37,Yea
9,38,Not Voting
9,39,Nay
9,40,Yea
9,41,Yea
9,42,Not Voting
9,43,Yea
9,44,Not Voting
9,45,Yea
9,46,Yea
9,47,Yea
9,48,Not Voting
9,49,Yea
8,0,Not Voting
8,1,Not Voting
8,2,Yea
8,3,Yea
8,4,Yea
8,5,Nay
8,6,Yea
8,7,Yea
8,8,Yea
8,9,Not Voting
8,10,Yea
8,11,Yea
8,12,Yea
8,13,Yea
8,14,Yea
8,15,Yea
8,16,Yea
8,17,Not Voting
8,18,Yea
8,19,Yea
8,50,Yea
8,51,Yea
8,52,Yea
8,53,Yea
8,54,Yea
8,55,Nay
8,56,Yea
8,57,Yea
8,58,Yea
8,29,Yea
8,30,Yea
8,31,Yea
8,32,Yea
8,33,Yea
8,34,Yea
8,35,Not Voting
8,36,Not Voting
8,37,Nay
8,38,Not Voting
8,39,Yea
8,40,Yea
8,41,Yea
8,42,Not Voting
8,43,Yea
8,44,Not Voting
8,45,Nay
8,46,Yea
8,47,Nay
8,48,Not Voting
8,49,Yea
7,0,Yea
7,1,Yea
7,2,Yea
7,3,Yea
7,4,Yea
7,5,Yea
7,6,Yea
7,7,Yea
7,8,Yea
7,9,Yea
7,10,Yea
7,11,Not Voting
7,12,Nay
7,13,Yea
7,14,Yea
7,15,Yea
7,16,Yea
7,17,Yea
7,18,Nay
7,19,Yea
7,50,Yea
7,51,Yea
7,52,Yea
7,53,Yea
7,54,Yea
7,55,Yea
7,56,Not Voting
7,57,Yea
7,58,Yea
7,29,Not Voting
7,30,Yea
7,31,Yea
7,32,Yea
7,33,Yea
7,34,Yea
7,35,Yea
7,36,Yea
7,37,Not Voting
7,38,Nay
7,39,Nay
7,40,Yea
7,41,Yea
7,42,Yea
7,43,Yea
7,44,Yea
7,45,Yea
7,46,Yea
7,47,Yea
7,48,Yea
7,49,Yea
6,0,Yea
6,1,Yea
6,2,Yea
6,3,Yea
6,4,Yea
6,5,Yea
6,6,Yea
6,7,Yea
6,8,Yea
6,9,Yea
6,10,Yea
6,11,Not Voting
6,12,Nay
6,13,Yea
6,14,Yea
6,15,Yea
6,16,Yea
6,17,Yea
6,18,Nay
6,19,Yea
6,50,Yea
6,51,Yea
6,52,Yea
6,53,Yea
6,54,Yea
6,55,Yea
6,56,Yea
6,57,Yea
6,58,Yea
6,29,Not Voting
6,30,Yea
6,31,Yea
6,32,Yea
6,33,Yea
6,34,Yea
6,35,Yea
6,36,Yea
6,37,Yea
6,38,Nay
6,39,Nay
6,40,Yea
6,41,Yea
6,42,Yea
6,43,Yea
6,44,Yea
6,45,Yea
6,46,Yea
6,47,Yea
6,48,Yea
6,49,Yea
5,0,Yea
5,1,Yea
5,2,Nay
5,3,Yea
5,4,Nay
5,5,Nay
5,6,Yea
5,7,Nay
5,8,Yea
5,9,Nay
5,10,Nay
5,11,Yea
5,12,Yea
5,13,Nay
5,14,Yea
5,15,Yea
5,16,Yea
5,17,Yea
5,18,Yea
5,19,Yea
5,50,Yea
5,51,Yea
5,52,Nay
5,53,Yea
5,54,Yea
5,55,Nay
5,56,Yea
5,57,Yea
5,58,Nay
5,29,Yea
5,30,Yea
5,31,Nay
5,32,Nay
5,33,Nay
5,34,Yea
5,35,Yea
5,36,Yea
5,37,Nay
5,38,Yea
5,39,Yea
5,40,Nay
5,41,Nay
5,42,Yea
5,43,Yea
5,44,Yea
5,45,Nay
5,46,Nay
5,47,Nay
5,48,Yea
5,49,Yea
4,0,Nay
4,1,Nay
4,2,Yea
4,3,Nay
4,4,Yea
4,5,Yea
4,6,Nay
4,7,Yea
4,8,Nay
4,9,Yea
4,10,Yea
4,11,Nay
4,12,Nay
4,13,Yea
4,14,Nay
4,15,Nay
4,16,Nay
4,17,Nay
4,18,Nay
4,19,Yea
4,50,Nay
4,51,Nay
4,52,Yea
4,53,Yea
4,54,Nay
4,55,Yea
4,56,Yea
4,57,Nay
4,58,Yea
4,29,Nay
4,30,Yea
4,31,Yea
4,32,Yea
4,33,Yea
4,34,Nay
4,35,Nay
4,36,Nay
4,37,Yea
4,38,Nay
4,39,Nay
4,40,Yea
4,41,Yea
4,42,Nay
4,43,Nay
4,44,Nay
4,45,Yea
4,46,Yea
4,47,Yea
4,48,Nay
4,49,Nay
3,0,Nay
3,1,Nay
3,2,Yea
3,3,Nay
3,4,Yea
3,5,Yea
3,6,Nay
3,7,Yea
3,8,Nay
3,9,Yea
3,10,Yea
3,11,Nay
3,12,Nay
3,13,Yea
3,14,Nay
3,15,Nay
3,16,Nay
3,17,Nay
3,18,Nay
3,19,Yea
3,50,Nay
3,51,Nay
3,52,Yea
3,53,Yea
3,54,Nay
3,55,Yea
3,56,Yea
3,57,Nay
3,58,Yea
3,29,Nay
3,30,Yea
3,31,Yea
3,32,Yea
3,33,Yea
3,34,Nay
3,35,Nay
3,36,Nay
3,37,Yea
3,38,Nay
3,39,Nay
3,40,Yea
3,41,Yea
3,42,Nay
3,43,Nay
3,44,Nay
3,45,Yea
3,46,Yea
3,47,Yea
3,48,Nay
3,49,Nay
2,0,Yea
2,1,Yea
2,2,Yea
2,3,Nay
2,4,Yea
2,5,Yea
2,6,Yea
2,7,Yea
2,8,Not Voting
2,9,Yea
2,10,Yea
2,11,Yea
2,12,Yea
2,13,Yea
2,14,Yea
2,15,Yea
2,16,Yea
2,17,Yea
2,18,Nay
2,19,Yea
2,50,Nay
2,51,Yea
2,52,Yea
2,53,Yea
2,54,Yea
2,55,Yea
2,56,Yea
2,57,Nay
2,58,Yea
2,29,Yea
2,30,Yea
2,31,Yea
2,32,Yea
2,33,Yea
2,34,Yea
2,35,Yea
2,36,Yea
2,37,Yea
2,38,Nay
2,39,Nay
2,40,Yea
2,41,Yea
2,42,Nay
2,43,Nay
2,44,Nay
2,45,Yea
2,46,Yea
2,47,Yea
2,48,Yea
2,49,Yea
1,0,Not Voting
1,1,Yea
1,2,Yea
1,3,Nay
1,4,Yea
1,5,Yea
1,6,Yea
1,7,Yea
1,8,Not Voting
1,9,Yea
1,10,Yea
1,11,Yea
1,12,Yea
1,13,Yea
1,14,Yea
1,15,Yea
1,16,Not Voting
1,17,Yea
1,18,Nay
1,19,Yea
1,50,Nay
1,51,Yea
1,52,Yea
1,53,Yea
1,54,Yea
1,55,Not Voting
1,56,Yea
1,57,Nay
1,58,Yea
1,29,Not Voting
1,30,Yea
1,31,Yea
1,32,Yea
1,33,Yea
1,34,Yea
1,35,Yea
1,36,Yea
1,37,Yea
1,38,Nay
1,39,Nay
1,40,Yea
1,41,Yea
1,42,Nay
1,43,Nay
1,44,Nay
1,45,Yea
1,46,Yea
1,47,Yea
1,48,Yea
1,49,Yea
